point_id,edge_id,sample_index,latitude,longitude,current_shade,last_1h_fraction,last_2h_fraction,last_4h_fraction,since_dawn_fraction,timestamp
park_diagonal_001_20,park_diagonal_001,20,42.35806773992674,-71.05893226799357,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_21,park_diagonal_001,21,42.35812112644684,-71.05887888139326,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_22,park_diagonal_001,22,42.358174512921586,-71.05882549479293,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_23,park_diagonal_001,23,42.358227899350965,-71.05877210819261,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_24,park_diagonal_001,24,42.358281285735,-71.05871872159227,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_25,park_diagonal_001,25,42.35833467207368,-71.05866533499196,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_26,park_diagonal_001,26,42.358388058367,-71.05861194839163,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_27,park_diagonal_001,27,42.358441444614975,-71.05855856179132,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_28,park_diagonal_001,28,42.35849483081758,-71.05850517519099,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_29,park_diagonal_001,29,42.35854821697483,-71.05845178859067,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_30,park_diagonal_001,30,42.35860160308673,-71.05839840199036,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_31,park_diagonal_001,31,42.35865498915328,-71.05834501539003,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_32,park_diagonal_001,32,42.358708375174466,-71.05829162878972,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_33,park_diagonal_001,33,42.35876176115029,-71.05823824218939,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_34,park_diagonal_001,34,42.35881514708076,-71.05818485558908,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_35,park_diagonal_001,35,42.358868532965886,-71.05813146898873,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_36,park_diagonal_001,36,42.35892191880565,-71.05807808238842,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_37,park_diagonal_001,37,42.35897530460006,-71.05802469578809,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_38,park_diagonal_001,38,42.358999999999995,-71.058,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_0,nesw_001,0,42.3575,-71.05849999999998,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_1,nesw_001,1,42.35755338715247,-71.05844661367442,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_2,nesw_001,2,42.35760677425959,-71.05839322734886,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_3,nesw_001,3,42.357660161321334,-71.0583398410233,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_4,nesw_001,4,42.357713548337735,-71.05828645469774,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_5,nesw_001,5,42.35776693530878,-71.05823306837218,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_6,nesw_001,6,42.35782032223447,-71.05817968204661,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_7,nesw_001,7,42.357873709114806,-71.05812629572104,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_8,nesw_001,8,42.357927095949776,-71.05807290939548,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_9,nesw_001,9,42.35798048273939,-71.05801952306993,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_10,nesw_001,10,42.35803386948366,-71.05796613674437,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_11,nesw_001,11,42.35808725618256,-71.0579127504188,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_12,nesw_001,12,42.35814064283611,-71.05785936409323,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_13,nesw_001,13,42.358194029444306,-71.05780597776767,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_14,nesw_001,14,42.358247416007146,-71.05775259144211,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_15,nesw_001,15,42.35830080252463,-71.05769920511655,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_16,nesw_001,16,42.358354188996756,-71.05764581879097,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_17,nesw_001,17,42.35840757542353,-71.05759243246541,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_18,nesw_001,18,42.358460961804944,-71.05753904613985,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_19,nesw_001,19,42.358514348141,-71.0574856598143,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_20,nesw_001,20,42.3585677344317,-71.05743227348873,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_21,nesw_001,21,42.35862112067705,-71.05737888716317,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_22,nesw_001,22,42.35867450687704,-71.0573255008376,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_23,nesw_001,23,42.35872789303168,-71.05727211451205,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_24,nesw_001,24,42.35878127914095,-71.05721872818648,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_25,nesw_001,25,42.358834665204874,-71.05716534186092,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_26,nesw_001,26,42.35888805122344,-71.05711195553536,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_27,nesw_001,27,42.35894143719665,-71.05705856920979,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_28,nesw_001,28,42.3589948231245,-71.05700518288423,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_29,nesw_001,29,42.35904820900699,-71.05695179655866,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_30,nesw_001,30,42.359101594844134,-71.05689841023312,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_31,nesw_001,31,42.359154980635914,-71.05684502390754,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_32,nesw_001,32,42.35920836638234,-71.05679163758198,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_33,nesw_001,33,42.35926175208342,-71.05673825125642,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_34,nesw_001,34,42.359315137739124,-71.05668486493086,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_35,nesw_001,35,42.35936852334948,-71.0566314786053,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_36,nesw_001,36,42.35942190891449,-71.05657809227972,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_37,nesw_001,37,42.359475294434134,-71.05652470595416,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nesw_001_38,nesw_001,38,42.3595,-71.0565,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_0,nwse_001,0,42.3575,-71.0595,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_1,nwse_001,1,42.35755338715247,-71.05944661367442,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_2,nwse_001,2,42.35760677425959,-71.05939322734888,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_3,nwse_001,3,42.357660161321334,-71.05933984102332,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_4,nwse_001,4,42.357713548337735,-71.05928645469776,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_5,nwse_001,5,42.35776693530878,-71.05923306837218,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_6,nwse_001,6,42.35782032223447,-71.05917968204662,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
