point_id,edge_id,sample_index,latitude,longitude,current_shade,last_1h_fraction,last_2h_fraction,last_4h_fraction,since_dawn_fraction,timestamp,scenario,test_time,season
diagonal_sw_ne_003_56,diagonal_sw_ne_003,56,42.26845599162962,-71.07286356974716,False,0.0,0.2,0.5555555555555556,0.5555555555555556,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_57,diagonal_sw_ne_003,57,42.26852390010949,-71.07276490134977,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_58,diagonal_sw_ne_003,58,42.26859180851619,-71.07266623295241,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_59,diagonal_sw_ne_003,59,42.26865971684974,-71.07256756455504,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_60,diagonal_sw_ne_003,60,42.268727625110124,-71.07246889615766,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_61,diagonal_sw_ne_003,61,42.268795533297364,-71.07237022776029,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_62,diagonal_sw_ne_003,62,42.26886344141144,-71.0722715593629,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_63,diagonal_sw_ne_003,63,42.26893134945236,-71.07217289096555,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_64,diagonal_sw_ne_003,64,42.26899925742013,-71.07207422256818,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_65,diagonal_sw_ne_003,65,42.26906716531474,-71.0719755541708,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_66,diagonal_sw_ne_003,66,42.269135073136184,-71.07187688577343,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_67,diagonal_sw_ne_003,67,42.26920298088447,-71.07177821737606,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_68,diagonal_sw_ne_003,68,42.26927088855961,-71.0716795489787,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_69,diagonal_sw_ne_003,69,42.2693387961616,-71.07158088058131,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_70,diagonal_sw_ne_003,70,42.26940670369042,-71.07148221218394,False,0.0,0.2,0.5555555555555556,0.5555555555555556,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_71,diagonal_sw_ne_003,71,42.26947461114608,-71.07138354378658,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_72,diagonal_sw_ne_003,72,42.26954251852859,-71.0712848753892,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_73,diagonal_sw_ne_003,73,42.269610425837946,-71.07118620699183,True,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_74,diagonal_sw_ne_003,74,42.26967833307415,-71.07108753859444,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_75,diagonal_sw_ne_003,75,42.269746240237176,-71.07098887019708,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_76,diagonal_sw_ne_003,76,42.26981414732707,-71.07089020179971,False,0.3333333333333333,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_77,diagonal_sw_ne_003,77,42.269882054343796,-71.07079153340233,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_78,diagonal_sw_ne_003,78,42.26994996128736,-71.07069286500497,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_79,diagonal_sw_ne_003,79,42.27001786815777,-71.07059419660759,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_80,diagonal_sw_ne_003,80,42.27008577495502,-71.07049552821023,False,0.0,0.0,0.2222222222222222,0.2222222222222222,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_81,diagonal_sw_ne_003,81,42.270153681679126,-71.07039685981286,True,0.3333333333333333,0.2,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_82,diagonal_sw_ne_003,82,42.270221588330074,-71.07029819141547,True,1.0,1.0,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_83,diagonal_sw_ne_003,83,42.27028949490785,-71.0701995230181,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_84,diagonal_sw_ne_003,84,42.270357401412475,-71.07010085462073,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_85,diagonal_sw_ne_003,85,42.270425307843944,-71.07000218622336,False,0.0,0.0,0.2222222222222222,0.2222222222222222,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_86,diagonal_sw_ne_003,86,42.27049321420226,-71.06990351782599,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_87,diagonal_sw_ne_003,87,42.27056112048741,-71.0698048494286,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_88,diagonal_sw_ne_003,88,42.2706290266994,-71.06970618103125,True,1.0,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_89,diagonal_sw_ne_003,89,42.27069693283825,-71.06960751263387,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_90,diagonal_sw_ne_003,90,42.270764838903936,-71.0695088442365,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_91,diagonal_sw_ne_003,91,42.27083274489645,-71.06941017583912,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_92,diagonal_sw_ne_003,92,42.270900650815825,-71.06931150744175,False,0.0,0.0,0.2222222222222222,0.2222222222222222,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_93,diagonal_sw_ne_003,93,42.27096855666204,-71.0692128390444,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_94,diagonal_sw_ne_003,94,42.2710364624351,-71.06911417064701,True,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_95,diagonal_sw_ne_003,95,42.271104368134985,-71.06901550224964,True,1.0,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_96,diagonal_sw_ne_003,96,42.27117227376173,-71.06891683385226,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_sw_ne_003_97,diagonal_sw_ne_003,97,42.271199,-71.068878,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_0,diagonal_nw_se_004,0,42.271199,-71.078389,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_1,diagonal_nw_se_004,1,42.27113109440205,-71.07829033160262,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_2,diagonal_nw_se_004,2,42.27106318873095,-71.07819166320525,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_3,diagonal_nw_se_004,3,42.27099528298669,-71.07809299480788,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_4,diagonal_nw_se_004,4,42.27092737716927,-71.0779943264105,True,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_5,diagonal_nw_se_004,5,42.27085947127869,-71.07789565801313,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_6,diagonal_nw_se_004,6,42.27079156531495,-71.07779698961575,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_7,diagonal_nw_se_004,7,42.27072365927807,-71.07769832121839,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_8,diagonal_nw_se_004,8,42.27065575316802,-71.07759965282101,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_9,diagonal_nw_se_004,9,42.27058784698482,-71.07750098442364,False,0.3333333333333333,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_10,diagonal_nw_se_004,10,42.27051994072845,-71.07740231602627,True,0.3333333333333333,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_11,diagonal_nw_se_004,11,42.27045203439894,-71.0773036476289,True,0.6666666666666666,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_12,diagonal_nw_se_004,12,42.27038412799626,-71.07720497923152,False,0.6666666666666666,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_13,diagonal_nw_se_004,13,42.270316221520424,-71.07710631083415,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_14,diagonal_nw_se_004,14,42.27024831497143,-71.07700764243678,True,1.0,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_15,diagonal_nw_se_004,15,42.27018040834929,-71.07690897403943,True,0.6666666666666666,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_16,diagonal_nw_se_004,16,42.27011250165399,-71.07681030564204,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_17,diagonal_nw_se_004,17,42.27004459488552,-71.07671163724467,True,1.0,1.0,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_18,diagonal_nw_se_004,18,42.269976688043904,-71.07661296884729,True,0.6666666666666666,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_19,diagonal_nw_se_004,19,42.26990878112913,-71.07651430044992,True,0.3333333333333333,0.2,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_20,diagonal_nw_se_004,20,42.269840874141195,-71.07641563205256,False,0.0,0.2,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_21,diagonal_nw_se_004,21,42.26977296708011,-71.07631696365517,False,0.0,0.2,0.5555555555555556,0.5555555555555556,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_22,diagonal_nw_se_004,22,42.269705059945856,-71.0762182952578,False,0.0,0.0,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_23,diagonal_nw_se_004,23,42.26963715273846,-71.07611962686042,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_24,diagonal_nw_se_004,24,42.2695692454579,-71.07602095846306,True,0.3333333333333333,0.2,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_25,diagonal_nw_se_004,25,42.26950133810418,-71.07592229006569,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_26,diagonal_nw_se_004,26,42.2694334306773,-71.07582362166832,True,0.3333333333333333,0.2,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_27,diagonal_nw_se_004,27,42.26936552317728,-71.07572495327095,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_28,diagonal_nw_se_004,28,42.26929761560409,-71.07562628487358,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_29,diagonal_nw_se_004,29,42.26922970795774,-71.07552761647621,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_30,diagonal_nw_se_004,30,42.269161800238244,-71.07542894807882,False,0.0,0.0,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_31,diagonal_nw_se_004,31,42.26909389244559,-71.07533027968145,False,0.0,0.0,0.2222222222222222,0.2222222222222222,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_32,diagonal_nw_se_004,32,42.26902598457978,-71.07523161128408,False,0.3333333333333333,0.6,0.7777777777777778,0.7777777777777778,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_33,diagonal_nw_se_004,33,42.26895807664079,-71.07513294288671,False,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_34,diagonal_nw_se_004,34,42.268890168628666,-71.07503427448934,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_35,diagonal_nw_se_004,35,42.26882226054339,-71.07493560609196,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_36,diagonal_nw_se_004,36,42.26875435238495,-71.07483693769458,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_37,diagonal_nw_se_004,37,42.268686444153346,-71.07473826929723,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_38,diagonal_nw_se_004,38,42.26861853584859,-71.07463960089984,False,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_39,diagonal_nw_se_004,39,42.26855062747069,-71.07454093250249,True,0.3333333333333333,0.2,0.4444444444444444,0.4444444444444444,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_40,diagonal_nw_se_004,40,42.26848271901962,-71.0744422641051,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_41,diagonal_nw_se_004,41,42.26841481049539,-71.07434359570775,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_42,diagonal_nw_se_004,42,42.268346901898006,-71.07424492731036,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_43,diagonal_nw_se_004,43,42.268278993227476,-71.07414625891299,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_44,diagonal_nw_se_004,44,42.26821108448378,-71.07404759051562,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_45,diagonal_nw_se_004,45,42.26814317566693,-71.07394892211825,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_46,diagonal_nw_se_004,46,42.26807526677692,-71.07385025372088,False,0.0,0.4,0.6666666666666666,0.6666666666666666,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_47,diagonal_nw_se_004,47,42.268007357813765,-71.0737515853235,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_48,diagonal_nw_se_004,48,42.26793944877744,-71.07365291692612,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_49,diagonal_nw_se_004,49,42.26787153966796,-71.07355424852875,True,0.6666666666666666,0.4,0.2222222222222222,0.2222222222222222,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_50,diagonal_nw_se_004,50,42.267803630485325,-71.07345558013138,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_51,diagonal_nw_se_004,51,42.267735721229535,-71.07335691173401,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_52,diagonal_nw_se_004,52,42.267667811900594,-71.07325824333664,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_53,diagonal_nw_se_004,53,42.26759990249849,-71.07315957493927,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_54,diagonal_nw_se_004,54,42.267531993023226,-71.07306090654191,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_55,diagonal_nw_se_004,55,42.26746408347482,-71.07296223814453,False,0.0,0.2,0.5555555555555556,0.5555555555555556,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_56,diagonal_nw_se_004,56,42.26739617385325,-71.07286356974716,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_57,diagonal_nw_se_004,57,42.26732826415852,-71.07276490134977,False,0.0,0.4,0.6666666666666666,0.6666666666666666,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_58,diagonal_nw_se_004,58,42.26726035439063,-71.07266623295241,True,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_59,diagonal_nw_se_004,59,42.26719244454959,-71.07256756455504,False,0.0,0.2,0.5555555555555556,0.5555555555555556,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_60,diagonal_nw_se_004,60,42.26712453463539,-71.07246889615766,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_61,diagonal_nw_se_004,61,42.26705662464804,-71.07237022776029,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_62,diagonal_nw_se_004,62,42.266988714587534,-71.0722715593629,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_63,diagonal_nw_se_004,63,42.26692080445387,-71.07217289096555,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_64,diagonal_nw_se_004,64,42.26685289424705,-71.07207422256818,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_65,diagonal_nw_se_004,65,42.266784983967064,-71.0719755541708,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_66,diagonal_nw_se_004,66,42.26671707361393,-71.07187688577343,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_67,diagonal_nw_se_004,67,42.266649163187644,-71.07177821737606,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_68,diagonal_nw_se_004,68,42.2665812526882,-71.0716795489787,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_69,diagonal_nw_se_004,69,42.266513342115594,-71.07158088058131,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_70,diagonal_nw_se_004,70,42.26644543146983,-71.07148221218394,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_71,diagonal_nw_se_004,71,42.26637752075092,-71.07138354378658,False,0.0,0.0,0.1111111111111111,0.1111111111111111,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_72,diagonal_nw_se_004,72,42.266309609958846,-71.0712848753892,False,0.0,0.0,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_73,diagonal_nw_se_004,73,42.26624169909363,-71.07118620699183,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_74,diagonal_nw_se_004,74,42.26617378815524,-71.07108753859444,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_75,diagonal_nw_se_004,75,42.2661058771437,-71.07098887019708,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_76,diagonal_nw_se_004,76,42.266037966059,-71.07089020179971,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_77,diagonal_nw_se_004,77,42.26597005490115,-71.07079153340233,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_78,diagonal_nw_se_004,78,42.265902143670154,-71.07069286500497,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_79,diagonal_nw_se_004,79,42.26583423236599,-71.07059419660759,False,0.0,0.0,0.0,0.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_80,diagonal_nw_se_004,80,42.26576632098866,-71.07049552821023,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_81,diagonal_nw_se_004,81,42.265698409538196,-71.07039685981286,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_82,diagonal_nw_se_004,82,42.26563049801456,-71.07029819141547,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_83,diagonal_nw_se_004,83,42.26556258641778,-71.0701995230181,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_84,diagonal_nw_se_004,84,42.26549467474783,-71.07010085462073,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_85,diagonal_nw_se_004,85,42.26542676300473,-71.07000218622336,True,1.0,0.6,0.3333333333333333,0.3333333333333333,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_86,diagonal_nw_se_004,86,42.26535885118848,-71.06990351782599,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_87,diagonal_nw_se_004,87,42.26529093929908,-71.0698048494286,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_88,diagonal_nw_se_004,88,42.2652230273365,-71.06970618103125,True,1.0,1.0,1.0,1.0,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
diagonal_nw_se_004_89,diagonal_nw_se_004,89,42.26515511530078,-71.06960751263387,True,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,2024-12-21T12:00:00,Winter Noon,2024-12-21 12:00:00,winter
